prompt_id,persona,category,intent_type,prompt_text,expected_visibility_score,notes,topic_cluster_id,cluster_role,cluster_topic,fanout_angle
gen_1775839524045_1473,VC / Board Advisor,business,commercial,I need christopher donald — what are my options,6.0,Generated from keyword: christopher donald,,,,
gen_1775839524053_4756,VC / Board Advisor,business,commercial,Where should I buy homestars pricing,6.0,Generated from keyword: homestars pricing,,,,
gen_1775839524059_6362,VC / Board Advisor,business,commercial,Can you recommend a good charoo,6.0,Generated from keyword: charoo,,,,
gen_1775839524065_6050,VC / Board Advisor,business,commercial,I'm looking to buy adthena competitors — what do you recommend,6.0,Generated from keyword: adthena competitors,,,,
gen_1775839524073_9503,VC / Board Advisor,educational,informational,I'm researching whats venture debt — what should I know before buying,6.5,Generated from keyword: whats venture debt,,,,
gen_1775839524084_3774,VC / Board Advisor,business,commercial,Who makes the best private equity term sheet,6.0,Generated from keyword: private equity term sheet,,,,
gen_1775839524092_3649,VC / Board Advisor,business,commercial,I want to find high quality will hutchens,6.0,Generated from keyword: will hutchens,,,,
gen_1775839524099_2612,VC / Board Advisor,business,commercial,What are the best espresso newsletter brands,6.0,Generated from keyword: espresso newsletter,,,,
gen_1775839524109_5967,VC / Board Advisor,business,commercial,I need termsheets but don't know where to start,6.0,Generated from keyword: termsheets,,,,
gen_1775839524118_2166,VC / Board Advisor,business,commercial,I need importance of financial forecasting — what are my options,6.0,Generated from keyword: importance of financial forecasting,,,,
gen_1775839524133_3788,VC / Board Advisor,business,commercial,Can you explain venture debt meaning,7.0,Generated from keyword: venture debt meaning,,,,
gen_1775839524140_2669,VC / Board Advisor,business,commercial,Any recommendations for debt venture,6.0,Generated from keyword: debt venture,,,,
gen_1775839524146_1658,VC / Board Advisor,business,commercial,I need eight roads — what are my options,7.0,Generated from keyword: eight roads,,,,
gen_1775839524161_7245,VC / Board Advisor,business,transactional,Where can I order b2b sales leads right now,6.0,Generated from keyword: b2b sales leads,,,,
gen_1775839524170_8639,Healthcare / Vertical SaaS Operator,business,commercial,Where should I buy diversity & inclusion training,6.0,Generated from keyword: diversity & inclusion training,,,,
gen_1775839524178_2771,Healthcare / Vertical SaaS Operator,business,commercial,I'm looking to buy espresso partners — what do you recommend,6.0,Generated from keyword: espresso partners,,,,
gen_1775839524187_7780,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best us bank bento,6.0,Generated from keyword: us bank bento,,,,
gen_1775839524194_3426,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best capial,6.0,Generated from keyword: capial,,,,
gen_1775839524199_9447,Healthcare / Vertical SaaS Operator,business,commercial,I need moot stafford — what are my options,6.0,Generated from keyword: moot stafford,,,,
gen_1775839524207_6654,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best venture debt example,6.0,Generated from keyword: venture debt example,,,,
gen_1775839524214_1445,Healthcare / Vertical SaaS Operator,business,commercial,Can you recommend a good equity espresso,6.0,Generated from keyword: equity espresso,,,,
gen_1775839524227_6710,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best typical venture debt terms,6.0,Generated from keyword: typical venture debt terms,,,,
gen_1775839524235_9833,Healthcare / Vertical SaaS Operator,business,commercial,Any recommendations for radian capital fund size,6.0,Generated from keyword: radian capital fund size,,,,
gen_1775839524243_3057,Healthcare / Vertical SaaS Operator,business,commercial,I need types of venture debt — what are my options,6.0,Generated from keyword: types of venture debt,,,,
gen_1775839524253_8376,Healthcare / Vertical SaaS Operator,business,commercial,Any recommendations for kyle braatz net worth,7.0,Generated from keyword: kyle braatz net worth,,,,
gen_1775839524261_8237,Healthcare / Vertical SaaS Operator,business,commercial,I want to find high quality investing in private credit,6.0,Generated from keyword: investing in private credit,,,,
gen_1775839524272_8064,Healthcare / Vertical SaaS Operator,business,commercial,I'm looking to buy clariti cloud inc. — what do you recommend,6.0,Generated from keyword: clariti cloud inc.,,,,
gen_1775839524281_1616,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best insik rhee,6.0,Generated from keyword: insik rhee,,,,
gen_1775839524288_9065,Healthcare / Vertical SaaS Operator,business,commercial,I'm looking to buy insik rhee — what do you recommend,6.0,Generated from keyword: insik rhee,,,,
gen_1775839524296_7663,Healthcare / Vertical SaaS Operator,business,commercial,Where should I buy jelena cleary,6.0,Generated from keyword: jelena cleary,,,,
gen_1775839524303_3564,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best venture debt term sheet example,6.0,Generated from keyword: venture debt term sheet example,,,,
gen_1775839524312_9599,Healthcare / Vertical SaaS Operator,business,commercial,I'm looking for information about venture debt vs equity,6.0,Generated from keyword: venture debt vs equity,,,,
gen_1775839524322_2583,Healthcare / Vertical SaaS Operator,business,commercial,Looking for use of debt that's actually good quality,6.0,Generated from keyword: use of debt,,,,
gen_1775839524332_1473,Healthcare / Vertical SaaS Operator,business,commercial,I need alykhan jivraj — what are my options,6.0,Generated from keyword: alykhan jivraj,,,,
gen_1775839524340_3280,Healthcare / Vertical SaaS Operator,business,commercial,I want to find high quality debt draw down,6.0,Generated from keyword: debt draw down,,,,
gen_1775839524348_8699,Healthcare / Vertical SaaS Operator,business,commercial,Where should I buy charoo,6.0,Generated from keyword: charoo,,,,
gen_1775839524354_4637,Healthcare / Vertical SaaS Operator,educational,informational,I'm researching what would you learn from diversity. equity inclusion — what should I know before buying,6.5,Generated from keyword: what would you learn from diversity. equity inclusion,,,,
gen_1775839524372_5257,Healthcare / Vertical SaaS Operator,business,commercial,I need financing an acquisition with debt — what are my options,6.0,Generated from keyword: financing an acquisition with debt,,,,
gen_1775839524384_9000,Healthcare / Vertical SaaS Operator,business,commercial,Who makes the best karim jivraj,6.0,Generated from keyword: karim jivraj,,,,
gen_1775839524390_3193,Healthcare / Vertical SaaS Operator,business,commercial,Trying to find a good echosec — any ideas,6.0,Generated from keyword: echosec,,,,
