prompt_id,persona,category,intent_type,prompt_text,expected_visibility_score,notes,topic_cluster_id,cluster_role,cluster_topic,fanout_angle
gen_1775839519822_2304,The First-Time Planner,educational,navigational,Tell me about how to create your own wedding website,6.0,Generated from keyword: how to create your own wedding website,,,,
gen_1775839519836_3057,The First-Time Planner,business,commercial,What are the best e wedding cards online brands,6.0,Generated from keyword: e wedding cards online,,,,
gen_1775839519849_6520,The First-Time Planner,educational,informational,Can you help me understand the options for when to send wedding invitations destination,6.5,Generated from keyword: when to send wedding invitations destination,,,,
gen_1775839519866_1256,The First-Time Planner,business,commercial,Who makes the best wedding gift registry melbourne,6.0,Generated from keyword: wedding gift registry melbourne,,,,
gen_1775839519879_4836,The First-Time Planner,business,commercial,Can you recommend a good wedding announcement sites,6.0,Generated from keyword: wedding announcement sites,,,,
gen_1775839519893_2493,The First-Time Planner,business,commercial,I need jamie and sophie wedding — what are my options,6.0,Generated from keyword: jamie and sophie wedding,,,,
gen_1775839519911_2458,The First-Time Planner,business,commercial,What's the best wedding guest list online for the money,6.0,Generated from keyword: wedding guest list online,,,,
gen_1775839519923_2729,The First-Time Planner,business,commercial,Who makes the best anyone but you guzzo,6.0,Generated from keyword: anyone but you guzzo,,,,
gen_1775839519934_6669,The First-Time Planner,business,commercial,Who makes the best scott barrett wedding nz,6.0,Generated from keyword: scott barrett wedding nz,,,,
gen_1775839519944_2885,The First-Time Planner,educational,informational,What should I look for when buying how far in advance should you ask guests to rsvp for a wedding,6.5,Generated from keyword: how far in advance should you ask guests to rsvp for a wedding,,,,
gen_1775839519966_3369,The First-Time Planner,business,commercial,I'm looking to buy wedding rsvp app — what do you recommend,7.0,Generated from keyword: wedding rsvp app,,,,
gen_1775839519977_7845,The First-Time Planner,business,commercial,I want to find high quality save the date other words,7.0,Generated from keyword: save the date other words,,,,
gen_1775839519993_2599,The First-Time Planner,business,commercial,Where should I buy free online wedding planner,7.0,Generated from keyword: free online wedding planner,,,,
gen_1775839520003_1953,The First-Time Planner,educational,informational,Can you help me understand the options for how much in advance should shower invites go out?,6.5,Generated from keyword: how much in advance should shower invites go out?,,,,
gen_1775839520026_6562,The First-Time Planner,business,commercial,I need wedding web sites — what are my options,6.0,Generated from keyword: wedding web sites,,,,
gen_1775839520039_1358,The First-Time Planner,educational,informational,Trying to find a good when do you send formal wedding invitations — any ideas,6.5,Generated from keyword: when do you send formal wedding invitations,,,,
gen_1775839520058_6268,The First-Time Planner,educational,informational,I'm looking for information about how to create digital wedding invitation,6.5,Generated from keyword: how to create digital wedding invitation,,,,
gen_1775839520076_2159,The First-Time Planner,business,commercial,Who makes the best save the date wedding invites,6.0,Generated from keyword: save the date wedding invites,,,,
gen_1775839520091_6691,The First-Time Planner,educational,informational,I'd like to learn about how to write a wedding story,6.5,Generated from keyword: how to write a wedding story,,,,
gen_1775839520123_6947,The First-Time Planner,business,commercial,Where should I buy things to put on your wedding registry,6.0,Generated from keyword: things to put on your wedding registry,,,,
gen_1775839520138_5963,The First-Time Planner,educational,informational,I'm curious about how to send an invite on whatsapp,6.5,Generated from keyword: how to send an invite on whatsapp,,,,
gen_1775839520154_9608,The First-Time Planner,educational,informational,Can you help me understand the options for when to start planning a wedding,7.5,Generated from keyword: when to start planning a wedding,,,,
gen_1775839520173_6034,The First-Time Planner,educational,informational,Can you help me find the best wedding invitations should be sent out when,6.5,Generated from keyword: wedding invitations should be sent out when,,,,
gen_1775839520192_8968,The First-Time Planner,educational,informational,What do I need to know about what to say to couple getting married,6.5,Generated from keyword: what to say to couple getting married,,,,
gen_1775839520209_7080,The First-Time Planner,business,commercial,Can you recommend a good wedding seating chart tool,7.0,Generated from keyword: wedding seating chart tool,,,,
gen_1775839520224_6346,The First-Time Planner,educational,navigational,Tell me about the best frequently asked questions wedding website available,6.0,Generated from keyword: frequently asked questions wedding website,,,,
gen_1775839520241_6403,The First-Time Planner,educational,informational,I'd like to learn about how to start planning a wedding on a budget,6.5,Generated from keyword: how to start planning a wedding on a budget,,,,
gen_1775839520264_2763,The First-Time Planner,business,commercial,Who makes the best jonathan and charlotte married,6.0,Generated from keyword: jonathan and charlotte married,,,,
gen_1775839520279_3791,The First-Time Planner,educational,informational,What should I look for when buying when to send wedding invitations destination,6.5,Generated from keyword: when to send wedding invitations destination,,,,
gen_1775839520297_5525,The First-Time Planner,educational,navigational,I want to get free party rsvp website as a gift — where should I look,7.0,Generated from keyword: free party rsvp website,,,,
gen_1775839520316_6633,The First-Time Planner,educational,informational,Tell me about the best how much money to give at a wedding australia available,6.5,Generated from keyword: how much money to give at a wedding australia,,,,
gen_1775839520343_3705,The First-Time Planner,business,commercial,Can you recommend a good rsvp with food options,6.0,Generated from keyword: rsvp with food options,,,,
gen_1775839520358_5073,The First-Time Planner,business,commercial,Where should I buy paper for invitations,6.0,Generated from keyword: paper for invitations,,,,
gen_1775839520371_3482,The First-Time Planner,educational,informational,I'd like to learn about how to mail out wedding invitations,6.5,Generated from keyword: how to mail out wedding invitations,,,,
gen_1775839520394_7951,The First-Time Planner,educational,informational,What makes a good how early to send out wedding invites,6.5,Generated from keyword: how early to send out wedding invites,,,,
gen_1775839520411_9186,The First-Time Planner,business,commercial,Who makes the best things to ask for on a wedding registry,6.0,Generated from keyword: things to ask for on a wedding registry,,,,
gen_1775839520428_2635,The First-Time Planner,business,commercial,I want to find high quality wedding invite digital,6.0,Generated from keyword: wedding invite digital,,,,
gen_1775839520444_1068,The First-Time Planner,business,commercial,Can you recommend a good online wedding rsvp sites,6.0,Generated from keyword: online wedding rsvp sites,,,,
gen_1775839520461_7381,The First-Time Planner,business,commercial,Can you recommend a good free wedding evite,6.0,Generated from keyword: free wedding evite,,,,
gen_1775839520472_3122,The First-Time Planner,business,commercial,I need dr amanda yi — what are my options,6.0,Generated from keyword: dr amanda yi,,,,
gen_1775839520487_8336,The First-Time Planner,business,commercial,Can you help me find the best free online wedding announcements,6.0,Generated from keyword: free online wedding announcements,,,,
gen_1775839520505_4494,The First-Time Planner,educational,navigational,I need wedding website invitations but don't know where to start,6.0,Generated from keyword: wedding website invitations,,,,
gen_1775839520523_1486,The First-Time Planner,business,commercial,Where should I buy electronic wedding invitations,7.0,Generated from keyword: electronic wedding invitations,,,,
gen_1775839520537_3232,The First-Time Planner,educational,navigational,I'm researching q&a for wedding website — what should I know before buying,7.0,Generated from keyword: q&a for wedding website,,,,
gen_1775839520556_9785,The First-Time Planner,business,commercial,I want to find high quality luke and lauras wedding,6.0,Generated from keyword: luke and lauras wedding,,,,
gen_1775839520573_4096,The First-Time Planner,educational,informational,I'd like to learn about different what do you say at a wedding options,6.5,Generated from keyword: what do you say at a wedding,,,,
gen_1775839520593_2988,The First-Time Planner,business,commercial,Any recommendations for wedding docs,6.0,Generated from keyword: wedding docs,,,,
gen_1775839520604_9416,The First-Time Planner,educational,navigational,What do I need to know about best wedding websites to use,6.0,Generated from keyword: best wedding websites to use,,,,
gen_1775839520622_3583,The First-Time Planner,business,commercial,What are the best affordable wedding venues in george brands,6.0,Generated from keyword: affordable wedding venues in george,,,,
gen_1775839520637_7069,The First-Time Planner,business,commercial,Who makes the best guest list for wedding,6.0,Generated from keyword: guest list for wedding,,,,
gen_1775839520651_7879,The First-Time Planner,business,commercial,What's the best wedding photo upload qr code for the money,7.0,Generated from keyword: wedding photo upload qr code,,,,
gen_1775839520668_6347,The First-Time Planner,educational,navigational,I'd like to learn about different ashley and john wedding website options,6.0,Generated from keyword: ashley and john wedding website,,,,
gen_1775839520694_8250,The First-Time Planner,business,commercial,I'm looking to buy wedding cards invites — what do you recommend,6.0,Generated from keyword: wedding cards invites,,,,
gen_1775839520712_1677,The First-Time Planner,business,commercial,Who makes the best wedding invitation design online,6.0,Generated from keyword: wedding invitation design online,,,,
gen_1775839520725_9192,The First-Time Planner,educational,informational,I'm curious about how to make a seating chart for wedding,6.5,Generated from keyword: how to make a seating chart for wedding,,,,
gen_1775839520744_6439,The First-Time Planner,business,commercial,I've been looking for wedding table seating plan — what do you suggest,6.0,Generated from keyword: wedding table seating plan,,,,
gen_1775839520765_1918,The First-Time Planner,business,commercial,I've been looking for paper used in wedding invitations — what do you suggest,6.0,Generated from keyword: paper used in wedding invitations,,,,
gen_1775839520786_7891,The First-Time Planner,business,commercial,Where should I buy app for wedding guests to upload photos,6.0,Generated from keyword: app for wedding guests to upload photos,,,,
gen_1775839520804_7169,The First-Time Planner,educational,informational,What makes a good how many weeks in advance to send wedding invitations,6.5,Generated from keyword: how many weeks in advance to send wedding invitations,,,,
gen_1775839520826_1500,The First-Time Planner,educational,navigational,I'd like to learn about different wedding website urls options,6.0,Generated from keyword: wedding website urls,,,,
gen_1775839520858_2592,The First-Time Planner,business,commercial,Can you recommend a good best site for wedding invitations,6.0,Generated from keyword: best site for wedding invitations,,,,
gen_1775839520876_9484,The First-Time Planner,educational,informational,I'm looking for information about how to create a qr code for rsvp,6.5,Generated from keyword: how to create a qr code for rsvp,,,,
gen_1775839520896_7379,The First-Time Planner,educational,informational,What makes a good how many people should i invite to my wedding,7.5,Generated from keyword: how many people should i invite to my wedding,,,,
gen_1775839520916_4049,The First-Time Planner,business,commercial,Where should I buy wedding checklist planner,6.0,Generated from keyword: wedding checklist planner,,,,
gen_1775839520935_4245,The First-Time Planner,educational,informational,I want to get wedding stationery what do i need as a gift — where should I look,6.5,Generated from keyword: wedding stationery what do i need,,,,
gen_1775839520955_1588,The First-Time Planner,business,commercial,I need oli en couple — what are my options,6.0,Generated from keyword: oli en couple,,,,
gen_1775839520971_9500,The First-Time Planner,educational,informational,Can you help me understand the options for when should i send out my wedding invitations,6.5,Generated from keyword: when should i send out my wedding invitations,,,,
gen_1775839520996_4897,The First-Time Planner,educational,navigational,I've been looking for q&a questions for wedding website — what do you suggest,6.0,Generated from keyword: q&a questions for wedding website,,,,
gen_1775839521019_2042,The First-Time Planner,educational,informational,Can you help me understand the options for when should wedding invites be mailed,6.5,Generated from keyword: when should wedding invites be mailed,,,,
gen_1775839521040_2265,The Guest Experience Optimizer,business,commercial,What are the best alice mackey brands,6.0,Generated from keyword: alice mackey,,,,
gen_1775839521053_6826,The Guest Experience Optimizer,business,commercial,Trying to find a good best rsvp site — any ideas,6.0,Generated from keyword: best rsvp site,,,,
gen_1775839521067_1290,The Guest Experience Optimizer,business,transactional,Looking to order digital wedding card price online,6.0,Generated from keyword: digital wedding card price,,,,
gen_1775839521090_5637,The Guest Experience Optimizer,business,commercial,Where should I buy wedding list guest,6.0,Generated from keyword: wedding list guest,,,,
gen_1775839521104_8267,The Guest Experience Optimizer,business,commercial,What's the best guest list test out there right now,6.0,Generated from keyword: guest list test,,,,
gen_1775839521122_4843,The Guest Experience Optimizer,business,commercial,What are the best rsvp link for wedding brands,6.0,Generated from keyword: rsvp link for wedding,,,,
gen_1775839521135_7468,The Guest Experience Optimizer,business,commercial,What are the best save the dates examples brands,7.0,Generated from keyword: save the dates examples,,,,
gen_1775839521151_8856,The Guest Experience Optimizer,business,commercial,Trying to find a good rsvp communication tool — any ideas,6.0,Generated from keyword: rsvp communication tool,,,,
gen_1775839521170_3149,The Guest Experience Optimizer,business,commercial,I need collect rsvps online — what are my options,6.0,Generated from keyword: collect rsvps online,,,,
gen_1775839521187_1397,The Guest Experience Optimizer,business,commercial,Can you recommend a good wedding invites online,7.0,Generated from keyword: wedding invites online,,,,
gen_1775839521202_4292,The Guest Experience Optimizer,business,commercial,I want to find high quality planner for wedding,7.0,Generated from keyword: planner for wedding,,,,
gen_1775839521217_1918,The Guest Experience Optimizer,business,commercial,I want to find high quality common wedding questions,6.0,Generated from keyword: common wedding questions,,,,
gen_1775839521235_5415,The Guest Experience Optimizer,educational,informational,What should I know about how to organize guest list for wedding,6.5,Generated from keyword: how to organize guest list for wedding,,,,
gen_1775839521246_3268,The Guest Experience Optimizer,business,commercial,Can you recommend a good wedding rsvp date calculator,6.0,Generated from keyword: wedding rsvp date calculator,,,,
gen_1775839521261_3865,The Guest Experience Optimizer,business,commercial,What's the best wedding invitations for free out there right now,7.0,Generated from keyword: wedding invitations for free,,,,
gen_1775839521280_4577,The Guest Experience Optimizer,business,commercial,I want to get traditional top table seating plan as a gift — where should I look,6.0,Generated from keyword: traditional top table seating plan,,,,
gen_1775839521306_7847,The Guest Experience Optimizer,educational,informational,Can you explain how to set up rsvp,6.5,Generated from keyword: how to set up rsvp,,,,
gen_1775839521320_2059,The Guest Experience Optimizer,business,commercial,I'm looking to buy wedding 2024 — what do you recommend,6.0,Generated from keyword: wedding 2024,,,,
gen_1775839521336_3593,The Guest Experience Optimizer,business,commercial,Where should I buy rsvp sites for events,6.0,Generated from keyword: rsvp sites for events,,,,
gen_1775839521351_7816,The Guest Experience Optimizer,business,commercial,I need rsvp in invitation — what are my options,7.0,Generated from keyword: rsvp in invitation,,,,
gen_1775839521368_1479,The Guest Experience Optimizer,business,commercial,Trying to find a good dietary requirements answer — any ideas,6.0,Generated from keyword: dietary requirements answer,,,,
gen_1775839521389_4866,The Guest Experience Optimizer,educational,informational,I'd like to learn about different wedding transportation tips options,6.5,Generated from keyword: wedding transportation tips,,,,
gen_1775839521412_6379,The Guest Experience Optimizer,business,commercial,I want to find high quality wedding guest book nz,6.0,Generated from keyword: wedding guest book nz,,,,
gen_1775839521429_2345,The Guest Experience Optimizer,educational,navigational,Can you help me find the best website with customizable rsvp options,6.0,Generated from keyword: website with customizable rsvp options,,,,
gen_1775839521452_7033,The Guest Experience Optimizer,business,commercial,What are the best esküvő online brands,6.0,Generated from keyword: esküvő online,,,,
gen_1775839521467_8420,The Guest Experience Optimizer,business,commercial,What are the best wedding guest list ideas brands,6.0,Generated from keyword: wedding guest list ideas,,,,
gen_1775839521484_1523,The Guest Experience Optimizer,business,commercial,Where should I buy wedding planning to do list,7.0,Generated from keyword: wedding planning to do list,,,,
gen_1775839521497_4298,The Guest Experience Optimizer,educational,navigational,What makes a good the knot edit website,7.0,Generated from keyword: the knot edit website,,,,
gen_1775839521513_1660,The Guest Experience Optimizer,business,commercial,Can you recommend a good e invite for wedding indian,6.0,Generated from keyword: e invite for wedding indian,,,,
gen_1775839521531_7555,The Guest Experience Optimizer,business,commercial,Can you recommend a good couple list,6.0,Generated from keyword: couple list,,,,
gen_1775839521546_6673,The Guest Experience Optimizer,educational,informational,Any recommendations for how long should i give guests to rsvp for my wedding,6.5,Generated from keyword: how long should i give guests to rsvp for my wedding,,,,
gen_1775839521568_9384,The Guest Experience Optimizer,educational,informational,What should I look for when buying what to include in your wedding invitation,6.5,Generated from keyword: what to include in your wedding invitation,,,,
gen_1775839521593_5804,The Guest Experience Optimizer,business,commercial,Any recommendations for guest list excel template,7.0,Generated from keyword: guest list excel template,,,,
gen_1775839521608_3198,The Guest Experience Optimizer,business,commercial,Can you recommend a good day of wedding planner checklist,6.0,Generated from keyword: day of wedding planner checklist,,,,
gen_1775839521628_5594,The Guest Experience Optimizer,educational,navigational,I'm researching wedding rsvp website examples — what should I know before buying,6.0,Generated from keyword: wedding rsvp website examples,,,,
gen_1775839521652_1082,The Guest Experience Optimizer,business,commercial,What's the best the wedding guest for the money,7.0,Generated from keyword: the wedding guest,,,,
gen_1775839521669_7652,The Guest Experience Optimizer,educational,navigational,I'd like to learn about different destination wedding website examples options,6.0,Generated from keyword: destination wedding website examples,,,,
gen_1775839521693_7619,The Guest Experience Optimizer,business,commercial,Trying to find a good ashleigh patience — any ideas,6.0,Generated from keyword: ashleigh patience,,,,
gen_1775839521712_7030,The Guest Experience Optimizer,business,commercial,Where should I buy digital wedding rsvp,6.0,Generated from keyword: digital wedding rsvp,,,,
gen_1775839521727_5243,The Guest Experience Optimizer,educational,informational,Can you tell me about how to ask about dietary restrictions,6.5,Generated from keyword: how to ask about dietary restrictions,,,,
gen_1775839521746_6885,The Guest Experience Optimizer,business,commercial,Can you recommend a good upload wedding photos from guests,7.0,Generated from keyword: upload wedding photos from guests,,,,
gen_1775839521767_7575,The Guest Experience Optimizer,business,commercial,Looking for wedding dress code that's actually good quality,6.0,Generated from keyword: wedding dress code,,,,
gen_1775839521788_2579,The Guest Experience Optimizer,educational,informational,Can you explain how to ask about dietary restrictions wedding invite,6.5,Generated from keyword: how to ask about dietary restrictions wedding invite,,,,
gen_1775839521812_9163,The Guest Experience Optimizer,business,commercial,What are the best paperless invitations with rsvp brands,6.0,Generated from keyword: paperless invitations with rsvp,,,,
gen_1775839521832_4161,The Guest Experience Optimizer,business,commercial,I'm looking to buy budget wedding planner — what do you recommend,6.0,Generated from keyword: budget wedding planner,,,,
gen_1775839521853_8068,The Guest Experience Optimizer,business,commercial,What's the best expanding guest list out there right now,6.0,Generated from keyword: expanding guest list,,,,
gen_1775839521873_7602,The Guest Experience Optimizer,educational,navigational,Tell me about the best rsvp on wedding website wording available,6.0,Generated from keyword: rsvp on wedding website wording,,,,
gen_1775839521893_4340,The Guest Experience Optimizer,business,commercial,Where should I buy save the date cards free,6.0,Generated from keyword: save the date cards free,,,,
gen_1775839521907_9414,The Guest Experience Optimizer,business,commercial,What are the best south coast celebrant brands,6.0,Generated from keyword: south coast celebrant,,,,
gen_1775839521928_4914,The Guest Experience Optimizer,business,commercial,Who makes the best online invite with rsvp,7.0,Generated from keyword: online invite with rsvp,,,,
gen_1775839521945_2859,The Guest Experience Optimizer,business,commercial,I'm looking to buy weddings to do list — what do you recommend,6.0,Generated from keyword: weddings to do list,,,,
gen_1775839521966_4458,The Guest Experience Optimizer,business,commercial,I need wedding list guest — what are my options,6.0,Generated from keyword: wedding list guest,,,,
gen_1775839521984_8171,The Guest Experience Optimizer,business,commercial,What are the best dietary requirement options brands,6.0,Generated from keyword: dietary requirement options,,,,
gen_1775839522015_5705,The Guest Experience Optimizer,business,commercial,Can you recommend a good guest list template,8.0,Generated from keyword: guest list template,,,,
gen_1775839522033_6885,The Guest Experience Optimizer,business,commercial,I want to find high quality online invitations with payment options,6.0,Generated from keyword: online invitations with payment options,,,,
gen_1775839522058_6056,The Guest Experience Optimizer,business,commercial,Who makes the best rsvp questions for wedding,7.0,Generated from keyword: rsvp questions for wedding,,,,
gen_1775839522072_7409,The Guest Experience Optimizer,educational,informational,What should I know about how to become a wedding planner australia,6.5,Generated from keyword: how to become a wedding planner australia,,,,
gen_1775839522089_8751,The Guest Experience Optimizer,business,commercial,What's the best choosing your wedding guest list out there right now,6.0,Generated from keyword: choosing your wedding guest list,,,,
gen_1775839522114_5139,The Guest Experience Optimizer,business,commercial,What's the best david jones wedding guest for the money,6.0,Generated from keyword: david jones wedding guest,,,,
gen_1775839522135_4151,The Guest Experience Optimizer,educational,navigational,What's the best guest manager login out there right now,6.0,Generated from keyword: guest manager login,,,,
gen_1775839522153_5627,The Guest Experience Optimizer,business,commercial,I want to find high quality free online invitations via text,6.0,Generated from keyword: free online invitations via text,,,,
gen_1775839522176_5542,The Guest Experience Optimizer,business,commercial,I want to find high quality couple question app,6.0,Generated from keyword: couple question app,,,,
gen_1775839522195_1589,The Guest Experience Optimizer,business,commercial,Can you recommend a good wedding rsvp options,6.0,Generated from keyword: wedding rsvp options,,,,
gen_1775839522213_6650,The Non-Traditional Couple,educational,informational,What do I need to know about when to send destination wedding invitations,6.5,Generated from keyword: when to send destination wedding invitations,,,,
gen_1775839522241_5074,The Non-Traditional Couple,business,commercial,I need wedding invitations online cheap — what are my options,6.0,Generated from keyword: wedding invitations online cheap,,,,
gen_1775839522263_6241,The Non-Traditional Couple,business,commercial,Trying to find a good wedding planning checklists — any ideas,6.0,Generated from keyword: wedding planning checklists,,,,
gen_1775839522285_5909,The Non-Traditional Couple,business,commercial,Any recommendations for bernadette wedding dress,6.0,Generated from keyword: bernadette wedding dress,,,,
gen_1775839522303_4557,The Non-Traditional Couple,educational,navigational,What makes a good best zola wedding website examples,6.0,Generated from keyword: best zola wedding website examples,,,,
gen_1775839522324_5608,The Non-Traditional Couple,educational,informational,Can you help me understand the options for how much does a wedding cost australia,6.5,Generated from keyword: how much does a wedding cost australia,,,,
gen_1775839522350_1182,The Non-Traditional Couple,business,commercial,What are the best jave lee photography brands,6.0,Generated from keyword: jave lee photography,,,,
gen_1775839522368_8327,The Non-Traditional Couple,business,commercial,Can you help me find the best personalised wedding planner,7.0,Generated from keyword: personalised wedding planner,,,,
gen_1775839522393_1167,The Non-Traditional Couple,educational,navigational,Can you help me find the best what to include on your wedding website,6.0,Generated from keyword: what to include on your wedding website,,,,
gen_1775839522419_6609,The Non-Traditional Couple,business,commercial,I want to find high quality custom wedding cards,6.0,Generated from keyword: custom wedding cards,,,,
gen_1775839522438_6521,The Non-Traditional Couple,business,commercial,What are the best paperless wedding invite brands,6.0,Generated from keyword: paperless wedding invite,,,,
gen_1775839522457_3447,The Non-Traditional Couple,educational,navigational,I'd like to learn about different welcome message wedding website options,6.0,Generated from keyword: welcome message wedding website,,,,
gen_1775839522482_3958,The Non-Traditional Couple,educational,navigational,Looking for build your own wedding website that's actually good quality,6.0,Generated from keyword: build your own wedding website,,,,
gen_1775839522506_3261,The Non-Traditional Couple,business,commercial,I want to get cheap wedding ceremony venues as a gift — where should I look,6.0,Generated from keyword: cheap wedding ceremony venues,,,,
gen_1775839522531_1583,The Non-Traditional Couple,educational,navigational,I need i do wedding website but don't know where to start,7.0,Generated from keyword: i do wedding website,,,,
gen_1775839522550_3188,The Non-Traditional Couple,business,commercial,Can you recommend a good wedding evite with rsvp,6.0,Generated from keyword: wedding evite with rsvp,,,,
gen_1775839522570_2947,The Non-Traditional Couple,business,commercial,I've been looking for most beautiful wedding venues australia — what do you suggest,6.0,Generated from keyword: most beautiful wedding venues australia,,,,
gen_1775839522599_7348,The Non-Traditional Couple,educational,navigational,What should I know about how to write dress code on wedding website,6.0,Generated from keyword: how to write dress code on wedding website,,,,
gen_1775839522615_9576,The Non-Traditional Couple,educational,informational,Can you help me find the best when to send save the dates for wedding,7.5,Generated from keyword: when to send save the dates for wedding,,,,
gen_1775839522641_9095,The Non-Traditional Couple,business,commercial,Can you explain friday vs saturday wedding,6.0,Generated from keyword: friday vs saturday wedding,,,,
gen_1775839522674_3494,The Non-Traditional Couple,business,commercial,Where should I buy wedding playlist,6.0,Generated from keyword: wedding playlist,,,,
gen_1775839522686_5895,The Non-Traditional Couple,business,commercial,Where should I buy best honeymoon registry,7.0,Generated from keyword: best honeymoon registry,,,,
gen_1775839522704_5279,The Non-Traditional Couple,business,transactional,I want to buy digital wedding card price — where should I go,6.0,Generated from keyword: digital wedding card price,,,,
gen_1775839522745_5729,The Non-Traditional Couple,business,commercial,Where should I buy cheap wedding ceremony packages,6.0,Generated from keyword: cheap wedding ceremony packages,,,,
gen_1775839522766_6700,The Non-Traditional Couple,business,commercial,What's the best wedding checklist free for the money,7.0,Generated from keyword: wedding checklist free,,,,
gen_1775839522790_5665,The Non-Traditional Couple,educational,navigational,What makes a good create wedding website,7.0,Generated from keyword: create wedding website,,,,
gen_1775839522809_2123,The Non-Traditional Couple,business,commercial,Can you recommend a good save the date examples for wedding,7.0,Generated from keyword: save the date examples for wedding,,,,
gen_1775839522831_5669,The Non-Traditional Couple,educational,navigational,Can you help me find the best wedding website create,6.0,Generated from keyword: wedding website create,,,,
gen_1775839522853_6716,The Non-Traditional Couple,business,commercial,What are the best wedding ceremony platform brands,6.0,Generated from keyword: wedding ceremony platform,,,,
gen_1775839522873_1777,The Non-Traditional Couple,business,commercial,I want to find high quality wedding reception venues adelaide,7.0,Generated from keyword: wedding reception venues adelaide,,,,
gen_1775839522901_2462,The Non-Traditional Couple,business,commercial,I'm looking to buy wedding registry on invitation — what do you recommend,6.0,Generated from keyword: wedding registry on invitation,,,,
gen_1775839522924_6199,The Non-Traditional Couple,business,commercial,What are the best rsvp yes or no brands,6.0,Generated from keyword: rsvp yes or no,,,,
gen_1775839522943_1012,The Non-Traditional Couple,business,commercial,What are the best templates wedding invitation brands,7.0,Generated from keyword: templates wedding invitation,,,,
gen_1775839522962_4105,The Non-Traditional Couple,educational,navigational,Looking for best wedding planner website that's actually good quality,6.0,Generated from keyword: best wedding planner website,,,,
gen_1775839522985_9296,The Non-Traditional Couple,business,commercial,Who makes the best wedding invite response,6.0,Generated from keyword: wedding invite response,,,,
gen_1775839523004_1043,The Non-Traditional Couple,educational,informational,What do I need to know about how to write your wedding story,6.5,Generated from keyword: how to write your wedding story,,,,
gen_1775839523029_1835,The Non-Traditional Couple,business,commercial,Can you help me find the best wedding dip,6.0,Generated from keyword: wedding dip,,,,
gen_1775839523048_3820,The Non-Traditional Couple,educational,informational,I've been looking for when should i send save the dates for a wedding — what do you suggest,6.5,Generated from keyword: when should i send save the dates for a wedding,,,,
gen_1775839523083_3119,The Non-Traditional Couple,business,commercial,What's the best cheap wedding invitations for the money,7.0,Generated from keyword: cheap wedding invitations,,,,
gen_1775839523122_6558,The Non-Traditional Couple,business,commercial,Can you recommend a good emily and patrick wedding,6.0,Generated from keyword: emily and patrick wedding,,,,
gen_1775839523140_8329,The Non-Traditional Couple,educational,navigational,Can you help me understand the options for best e invite website,6.0,Generated from keyword: best e invite website,,,,
gen_1775839523167_6026,The Non-Traditional Couple,business,commercial,I want to find high quality online wedding invites with rsvp,6.0,Generated from keyword: online wedding invites with rsvp,,,,
gen_1775839523192_4430,The Non-Traditional Couple,educational,informational,Tell me about the best what to do at a wedding available,6.5,Generated from keyword: what to do at a wedding,,,,
gen_1775839523216_7402,The Non-Traditional Couple,educational,navigational,What's the best wedding website message out there right now,6.0,Generated from keyword: wedding website message,,,,
