prompt_id,persona,category,intent_type,prompt_text,expected_visibility_score,notes,topic_cluster_id,cluster_role,cluster_topic,fanout_angle
gen_1775839516457_2849,Logistics / 3PL Decision Maker,educational,informational,I need shein shipping to canada tracking but don't know where to start,6.5,Generated from keyword: shein shipping to canada tracking,,,,
gen_1775839516469_5826,Logistics / 3PL Decision Maker,educational,informational,What makes a good aliexpress standard shipping,7.5,Generated from keyword: aliexpress standard shipping,,,,
gen_1775839516480_4089,Logistics / 3PL Decision Maker,educational,informational,What do I need to know about shein livraison canada,7.5,Generated from keyword: shein livraison canada,,,,
gen_1775839516491_2718,Logistics / 3PL Decision Maker,educational,informational,What should I look for when buying postal code california,7.5,Generated from keyword: postal code california,,,,
gen_1775839516501_5193,Logistics / 3PL Decision Maker,educational,informational,What should I look for when buying can fedex deliver to a mailbox,7.5,Generated from keyword: can fedex deliver to a mailbox,,,,
gen_1775839516512_6397,Logistics / 3PL Decision Maker,business,commercial,Can you recommend a good aliexpress ca,7.0,Generated from keyword: aliexpress ca,,,,
gen_1775839516522_9314,Logistics / 3PL Decision Maker,business,commercial,I need aliexpress tr — what are my options,7.0,Generated from keyword: aliexpress tr,,,,
gen_1775839516530_4108,Logistics / 3PL Decision Maker,educational,informational,What do I need to know about gate ave service,7.5,Generated from keyword: gate ave service,,,,
gen_1775839516540_6160,Logistics / 3PL Decision Maker,educational,informational,I'm researching whos tracking number is this — what should I know before buying,7.5,Generated from keyword: whos tracking number is this,,,,
gen_1775839516552_8262,Logistics / 3PL Decision Maker,educational,informational,I'd like to learn about different 17track rastreio options,7.0,Generated from keyword: 17track rastreio,,,,
gen_1775839516563_5141,Logistics / 3PL Decision Maker,educational,informational,Tell me about the best does shein deliver on weekends available,7.5,Generated from keyword: does shein deliver on weekends,,,,
gen_1775839516574_9365,Logistics / 3PL Decision Maker,educational,informational,Can you help me understand the options for how long does temu take to deliver,7.5,Generated from keyword: how long does temu take to deliver,,,,
gen_1775839516589_3315,Logistics / 3PL Decision Maker,educational,informational,Can you help me find the best contact shein,7.5,Generated from keyword: contact shein,,,,
gen_1775839516598_8510,Logistics / 3PL Decision Maker,educational,informational,Can you help me understand the options for easypost tracking number,7.5,Generated from keyword: easypost tracking number,,,,
gen_1775839516616_8049,Logistics / 3PL Decision Maker,educational,informational,What makes a good what time does ups stop delivering,7.5,Generated from keyword: what time does ups stop delivering,,,,
gen_1775839516627_9270,Logistics / 3PL Decision Maker,educational,informational,I'd like to learn about different shein shipping to canada tracking options,6.5,Generated from keyword: shein shipping to canada tracking,,,,
gen_1775839516640_4242,Logistics / 3PL Decision Maker,educational,informational,What should I look for when buying colis suivi,7.5,Generated from keyword: colis suivi,,,,
gen_1775839516649_1987,Logistics / 3PL Decision Maker,educational,informational,What makes a good track my package,7.5,Generated from keyword: track my package,,,,
gen_1775839516656_8027,Logistics / 3PL Decision Maker,educational,informational,Tell me about the best is fedex closed on columbus day available,6.5,Generated from keyword: is fedex closed on columbus day,,,,
gen_1775839516669_7362,Logistics / 3PL Decision Maker,educational,informational,I've been looking for shein package — what do you suggest,8.5,Generated from keyword: shein package,,,,
gen_1775839516686_9553,Logistics / 3PL Decision Maker,educational,informational,I've been looking for does the mail run on veterans day — what do you suggest,6.5,Generated from keyword: does the mail run on veterans day,,,,
gen_1775839516705_5289,Logistics / 3PL Decision Maker,educational,informational,What do I need to know about cross river postal code,7.5,Generated from keyword: cross river postal code,,,,
gen_1775839516723_3077,Logistics / 3PL Decision Maker,educational,informational,What makes a good aliexpress tracking,7.5,Generated from keyword: aliexpress tracking,,,,
gen_1775839516730_3683,Logistics / 3PL Decision Maker,educational,informational,Tell me about the best what shipping company does shein use in canada available,6.5,Generated from keyword: what shipping company does shein use in canada,,,,
gen_1775839516745_9416,Logistics / 3PL Decision Maker,educational,informational,What do I need to know about postal code qc,7.5,Generated from keyword: postal code qc,,,,
gen_1775839516755_2217,Logistics / 3PL Decision Maker,business,commercial,Any recommendations for shein fast delivery,7.0,Generated from keyword: shein fast delivery,,,,
gen_1775839516763_8498,Logistics / 3PL Decision Maker,educational,informational,I'd like to learn about different shein delivery times options,7.5,Generated from keyword: shein delivery times,,,,
gen_1775839516775_2926,Logistics / 3PL Decision Maker,educational,informational,What makes a good track and trace suivi,7.5,Generated from keyword: track and trace suivi,,,,
gen_1775839516784_4922,Logistics / 3PL Decision Maker,educational,informational,I'd like to learn about different canada post truck options,7.5,Generated from keyword: canada post truck,,,,
gen_1775839516805_5605,Logistics / 3PL Decision Maker,educational,informational,Trying to find a good mile logistic — any ideas,7.5,Generated from keyword: mile logistic,,,,
gen_1775839516821_3542,Logistics / 3PL Decision Maker,educational,informational,I'm researching 202 area code canada — what should I know before buying,7.5,Generated from keyword: 202 area code canada,,,,
gen_1775839516834_1730,Logistics / 3PL Decision Maker,educational,informational,What makes a good does amazon flex deliver on thanksgiving,6.5,Generated from keyword: does amazon flex deliver on thanksgiving,,,,
gen_1775839516850_5650,Logistics / 3PL Decision Maker,educational,informational,I'd like to learn about different sacrement options,7.5,Generated from keyword: sacrement,,,,
gen_1775839516862_6406,Logistics / 3PL Decision Maker,educational,informational,I've been looking for if a package is delivered to wrong address — what do you suggest,6.5,Generated from keyword: if a package is delivered to wrong address,,,,
gen_1775839516878_3200,Logistics / 3PL Decision Maker,educational,informational,What should I know about gv meaning,7.5,Generated from keyword: gv meaning,,,,
gen_1775839516891_3834,Gig Driver / Delivery Partner,educational,informational,Tell me about the best un pick up available,6.5,Generated from keyword: un pick up,,,,
gen_1775839516900_3352,Gig Driver / Delivery Partner,educational,informational,I'd like to learn about different carteret nj data received shein options,6.5,Generated from keyword: carteret nj data received shein,,,,
gen_1775839516915_8443,Gig Driver / Delivery Partner,educational,informational,What makes a good pod storage edmonton,7.0,Generated from keyword: pod storage edmonton,,,,
gen_1775839516933_5917,Gig Driver / Delivery Partner,educational,informational,What do I need to know about livraison amazon suivi,7.5,Generated from keyword: livraison amazon suivi,,,,
gen_1775839516945_3740,Gig Driver / Delivery Partner,educational,informational,I've been looking for package tracking canada — what do you suggest,7.5,Generated from keyword: package tracking canada,,,,
gen_1775839516958_3362,Gig Driver / Delivery Partner,educational,informational,Can you help me understand the options for does ups work on sunday,7.5,Generated from keyword: does ups work on sunday,,,,
gen_1775839516971_9425,Gig Driver / Delivery Partner,educational,informational,Can you help me understand the options for 360 area code time zone,7.5,Generated from keyword: 360 area code time zone,,,,
gen_1775839516986_2267,Gig Driver / Delivery Partner,educational,informational,I need comment localiser un numéro de téléphone but don't know where to start,7.5,Generated from keyword: comment localiser un numéro de téléphone,,,,
gen_1775839517001_7236,Gig Driver / Delivery Partner,educational,informational,I want to get temu commande en cours as a gift — where should I look,7.5,Generated from keyword: temu commande en cours,,,,
gen_1775839517017_4720,Gig Driver / Delivery Partner,educational,informational,Can you tell me about how to track shein order,7.5,Generated from keyword: how to track shein order,,,,
gen_1775839517031_2573,Gig Driver / Delivery Partner,educational,informational,What makes a good dhl surrey,7.5,Generated from keyword: dhl surrey,,,,
gen_1775839517039_8509,Gig Driver / Delivery Partner,educational,informational,Trying to find a good nous avons reçu ou reçus — any ideas,7.5,Generated from keyword: nous avons reçu ou reçus,,,,
gen_1775839517053_4056,Gig Driver / Delivery Partner,educational,informational,Any recommendations for victoria logistics carrier,7.5,Generated from keyword: victoria logistics carrier,,,,
gen_1775839517066_2305,Gig Driver / Delivery Partner,educational,informational,I want to get package arrived at airport as a gift — where should I look,6.5,Generated from keyword: package arrived at airport,,,,
gen_1775839517083_1967,Gig Driver / Delivery Partner,educational,informational,I'd like to learn about different expediated options,8.5,Generated from keyword: expediated,,,,
gen_1775839517099_3850,Gig Driver / Delivery Partner,educational,informational,I'm researching 4px express — what should I know before buying,7.5,Generated from keyword: 4px express,,,,
gen_1775839517112_5544,Gig Driver / Delivery Partner,educational,informational,I want to get tracking colis as a gift — where should I look,7.5,Generated from keyword: tracking colis,,,,
gen_1775839517126_9010,Gig Driver / Delivery Partner,educational,informational,Can you help me understand the options for tracker colis,9.0,Generated from keyword: tracker colis,,,,
gen_1775839517139_8503,Gig Driver / Delivery Partner,educational,informational,Tell me about uniuni burnaby reviews,6.5,Generated from keyword: uniuni burnaby reviews,,,,
gen_1775839517148_8465,Gig Driver / Delivery Partner,educational,informational,I'm researching what time ups stop delivering — what should I know before buying,7.5,Generated from keyword: what time ups stop delivering,,,,
gen_1775839517165_7630,Gig Driver / Delivery Partner,educational,informational,Can you help me understand the options for temu return policy,8.5,Generated from keyword: temu return policy,,,,
gen_1775839517179_4388,Gig Driver / Delivery Partner,educational,informational,I want to get track.package as a gift — where should I look,7.5,Generated from keyword: track.package,,,,
gen_1775839517194_8599,Gig Driver / Delivery Partner,educational,informational,Can you help me understand the options for 516 area code canada,7.5,Generated from keyword: 516 area code canada,,,,
gen_1775839517208_5239,Gig Driver / Delivery Partner,educational,informational,What do I need to know about post office winnipeg,7.5,Generated from keyword: post office winnipeg,,,,
gen_1775839517221_9989,Gig Driver / Delivery Partner,business,transactional,I'm looking for information about how to cancel shein order,7.0,Generated from keyword: how to cancel shein order,,,,
gen_1775839517234_9374,Gig Driver / Delivery Partner,educational,informational,Looking for suivi colis amazon that's actually good quality,7.5,Generated from keyword: suivi colis amazon,,,,
gen_1775839517251_9590,Gig Driver / Delivery Partner,business,commercial,What are the best temu canada website brands,7.0,Generated from keyword: temu canada website,,,,
gen_1775839517262_3202,Gig Driver / Delivery Partner,educational,informational,I'm looking for information about prefix uni meaning,7.5,Generated from keyword: prefix uni meaning,,,,
gen_1775839517274_2953,Gig Driver / Delivery Partner,educational,informational,Tell me about the best does usps deliver priority mail on sunday available,7.5,Generated from keyword: does usps deliver priority mail on sunday,,,,
gen_1775839517292_3199,Gig Driver / Delivery Partner,educational,informational,Trying to find a good 17 track — any ideas,7.0,Generated from keyword: 17 track,,,,
gen_1775839517302_4600,Gig Driver / Delivery Partner,educational,informational,Tell me about the best temu shipping time available,7.5,Generated from keyword: temu shipping time,,,,
gen_1775839517316_7101,Cross-Border Shipper,educational,informational,Any recommendations for does canada post deliver on saturdays,7.5,Generated from keyword: does canada post deliver on saturdays,,,,
gen_1775839517331_2746,Cross-Border Shipper,educational,informational,What makes a good retard livraison amazon,7.5,Generated from keyword: retard livraison amazon,,,,
gen_1775839517341_5009,Cross-Border Shipper,educational,informational,I'd like to learn about different amazon flex edmonton options,7.5,Generated from keyword: amazon flex edmonton,,,,
gen_1775839517356_1941,Cross-Border Shipper,educational,informational,Tell me about the best aliexpress standard shipping available,7.5,Generated from keyword: aliexpress standard shipping,,,,
gen_1775839517375_6116,Cross-Border Shipper,educational,informational,Can you explain juni meaning,7.5,Generated from keyword: juni meaning,,,,
gen_1775839517382_9013,Cross-Border Shipper,educational,informational,I'd like to learn about different waterloo parcel collection options,7.5,Generated from keyword: waterloo parcel collection,,,,
gen_1775839517398_4014,Cross-Border Shipper,educational,informational,What should I know about parcel meaning,7.5,Generated from keyword: parcel meaning,,,,
gen_1775839517402_7137,Cross-Border Shipper,educational,navigational,Tell me about the best rastrear mi paquete usps available,7.0,Generated from keyword: rastrear mi paquete usps,,,,
gen_1775839517416_7328,Cross-Border Shipper,educational,informational,I'd like to learn about different does the post office deliver on good friday options,6.5,Generated from keyword: does the post office deliver on good friday,,,,
gen_1775839517437_4029,Cross-Border Shipper,educational,informational,I'd like to learn about different temu seller options,8.0,Generated from keyword: temu seller,,,,
gen_1775839517452_1450,Cross-Border Shipper,educational,informational,Looking for canadian phone number format that's actually good quality,7.5,Generated from keyword: canadian phone number format,,,,
gen_1775839517466_7719,Cross-Border Shipper,educational,informational,What makes a good shein international warehouse,7.5,Generated from keyword: shein international warehouse,,,,
gen_1775839517478_3722,Cross-Border Shipper,educational,informational,I'd like to learn about different usps distribution center nyc options,6.5,Generated from keyword: usps distribution center nyc,,,,
gen_1775839517502_3850,Cross-Border Shipper,educational,informational,I'd like to learn about different courier service toronto options,7.0,Generated from keyword: courier service toronto,,,,
gen_1775839517517_6466,Cross-Border Shipper,educational,informational,Trying to find a good uni laval — any ideas,7.5,Generated from keyword: uni laval,,,,
gen_1775839517529_6091,Cross-Border Shipper,educational,informational,Tell me about the best shein phone cases available,7.0,Generated from keyword: shein phone cases,,,,
gen_1775839517541_2606,Cross-Border Shipper,educational,informational,Tell me about the best ontario inc available,7.5,Generated from keyword: ontario inc,,,,
gen_1775839517553_7840,Cross-Border Shipper,educational,informational,I'd like to learn about different 516 area code time zone options,7.5,Generated from keyword: 516 area code time zone,,,,
gen_1775839517569_1142,Cross-Border Shipper,educational,informational,I'm researching stat holidays saskatchewan 2024 — what should I know before buying,6.5,Generated from keyword: stat holidays saskatchewan 2024,,,,
gen_1775839517587_6230,Cross-Border Shipper,educational,informational,What should I look for when buying temu seller center,7.0,Generated from keyword: temu seller center,,,,
gen_1775839517600_7110,Cross-Border Shipper,educational,informational,I want to get who is uni as a gift — where should I look,6.5,Generated from keyword: who is uni,,,,
gen_1775839517616_8527,Cross-Border Shipper,educational,informational,Can you help me understand the options for how long does shein delivery take,7.5,Generated from keyword: how long does shein delivery take,,,,
gen_1775839517635_2278,Cross-Border Shipper,educational,informational,What makes a good 17track legit,7.5,Generated from keyword: 17track legit,,,,
gen_1775839517652_2261,Cross-Border Shipper,educational,informational,I need e-commerce companies in canada but don't know where to start,6.5,Generated from keyword: e-commerce companies in canada,,,,
gen_1775839517668_9735,Cross-Border Shipper,educational,informational,I've been looking for accurate door — what do you suggest,7.5,Generated from keyword: accurate door,,,,
gen_1775839517682_8590,Cross-Border Shipper,educational,informational,What should I look for when buying courrier st-hyacinthe,7.5,Generated from keyword: courrier st-hyacinthe,,,,
gen_1775839517695_5062,Cross-Border Shipper,educational,informational,I'd like to learn about different misrouted options,7.5,Generated from keyword: misrouted,,,,
gen_1775839517708_5581,Cross-Border Shipper,educational,informational,I want to get ali express tracking as a gift — where should I look,7.5,Generated from keyword: ali express tracking,,,,
gen_1775839517726_1952,Cross-Border Shipper,educational,informational,What do I need to know about canada post shoppers,7.5,Generated from keyword: canada post shoppers,,,,
gen_1775839517742_5228,Cross-Border Shipper,educational,informational,I'd like to learn about different ali express phone number options,7.5,Generated from keyword: ali express phone number,,,,
gen_1775839517758_4632,Cross-Border Shipper,educational,informational,I've been looking for korea post tracking — what do you suggest,7.5,Generated from keyword: korea post tracking,,,,
gen_1775839517774_7374,Cross-Border Shipper,educational,informational,What kind of products does UniUni have,6.5,Generated from keyword: uniuni order received,,,,
